DIM2,Kuu,DIM3,Näitaja,DIM4,Kahjukindlustusliik,DIM5,Kahjukindlustusandja,TIME,Vaatlusperiood,Value,Flag Codes,Flags
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,4,Codan Forsikring A/S Eesti,2010,2010,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,4,Codan Forsikring A/S Eesti,2011,2011,20.1,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,4,Codan Forsikring A/S Eesti,2012,2012,220.69,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,4,Codan Forsikring A/S Eesti,2013,2013,589.183,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,4,Codan Forsikring A/S Eesti,2014,2014,409.306,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,5,D.A.S. Õigusabikulude Kindlustuse AS,2010,2010,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,5,D.A.S. Õigusabikulude Kindlustuse AS,2011,2011,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,5,D.A.S. Õigusabikulude Kindlustuse AS,2012,2012,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,5,D.A.S. Õigusabikulude Kindlustuse AS,2013,2013,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,5,D.A.S. Õigusabikulude Kindlustuse AS,2014,2014,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,5,D.A.S. Õigusabikulude Kindlustuse AS,2015,2015,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,5,D.A.S. Õigusabikulude Kindlustuse AS,2016,2016,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,5,D.A.S. Õigusabikulude Kindlustuse AS,2017,2017,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,6,Eesti Liikluskindlustuse Fond,2010,2010,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,6,Eesti Liikluskindlustuse Fond,2011,2011,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,6,Eesti Liikluskindlustuse Fond,2012,2012,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,6,Eesti Liikluskindlustuse Fond,2013,2013,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,6,Eesti Liikluskindlustuse Fond,2014,2014,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,6,Eesti Liikluskindlustuse Fond,2015,2015,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,6,Eesti Liikluskindlustuse Fond,2016,2016,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,6,Eesti Liikluskindlustuse Fond,2017,2017,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,7,ERGO Insurance SE,2010,2010,1127.97669,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,7,ERGO Insurance SE,2011,2011,945.5,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,7,ERGO Insurance SE,2012,2012,967.864,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,7,ERGO Insurance SE,2013,2013,865.903,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,7,ERGO Insurance SE,2014,2014,883.785,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,7,ERGO Insurance SE,2015,2015,915.275,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,7,ERGO Insurance SE,2016,2016,999.732,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,7,ERGO Insurance SE,2017,2017,925.536,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,8,Euler Hermes Kreditversicherungs-Aktiengesellschaft in Estonia,2010,2010,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,10,Swedbank P&C Insurance AS,2010,2010,406.73373,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,10,Swedbank P&C Insurance AS,2011,2011,569.1,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,10,Swedbank P&C Insurance AS,2012,2012,738.126,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,10,Swedbank P&C Insurance AS,2013,2013,1118.617,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,10,Swedbank P&C Insurance AS,2014,2014,1252.307,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,10,Swedbank P&C Insurance AS,2015,2015,1721.443,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,10,Swedbank P&C Insurance AS,2016,2016,2472.008,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,10,Swedbank P&C Insurance AS,2017,2017,3220.402,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,11,If P&C Insurance AS,2010,2010,588.69019,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,11,If P&C Insurance AS,2011,2011,730,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,11,If P&C Insurance AS,2012,2012,841.199,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,11,If P&C Insurance AS,2013,2013,814.903,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,11,If P&C Insurance AS,2014,2014,1010.766,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,11,If P&C Insurance AS,2015,2015,1149.687,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,11,If P&C Insurance AS,2016,2016,712.104,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,11,If P&C Insurance AS,2017,2017,739.447,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,12,AS Inges Kindlustus,2010,2010,1.72561,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,12,AS Inges Kindlustus,2011,2011,4.7,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,12,AS Inges Kindlustus,2012,2012,2.684,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,12,AS Inges Kindlustus,2013,2013,3.916,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,12,AS Inges Kindlustus,2014,2014,4.743,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,12,AS Inges Kindlustus,2015,2015,3.944,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,12,AS Inges Kindlustus,2016,2016,6.756,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,12,AS Inges Kindlustus,2017,2017,3.238,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,13,Kredex Krediidikindlustus AS,2010,2010,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,13,Kredex Krediidikindlustus AS,2011,2011,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,13,Kredex Krediidikindlustus AS,2012,2012,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,13,Kredex Krediidikindlustus AS,2013,2013,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,13,Kredex Krediidikindlustus AS,2014,2014,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,13,Kredex Krediidikindlustus AS,2015,2015,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,13,Kredex Krediidikindlustus AS,2016,2016,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,13,Kredex Krediidikindlustus AS,2017,2017,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,14,QBE Insurance (Europe) Limited in Estonia,2010,2010,177.35482,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,14,QBE Insurance (Europe) Limited in Estonia,2011,2011,141.8,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,14,QBE Insurance (Europe) Limited in Estonia,2012,2012,64.684,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,16,Salva Kindlustuse AS,2010,2010,1191.24922,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,16,Salva Kindlustuse AS,2011,2011,988.3,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,16,Salva Kindlustuse AS,2012,2012,1071.08,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,16,Salva Kindlustuse AS,2013,2013,957.631,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,16,Salva Kindlustuse AS,2014,2014,848.288,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,16,Salva Kindlustuse AS,2015,2015,917.296,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,16,Salva Kindlustuse AS,2016,2016,992.731,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,16,Salva Kindlustuse AS,2017,2017,975.537,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,17,Seesam Insurance AS,2010,2010,852.0701,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,17,Seesam Insurance AS,2011,2011,522.4,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,17,Seesam Insurance AS,2012,2012,395.64,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,17,Seesam Insurance AS,2013,2013,446.791,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,17,Seesam Insurance AS,2014,2014,543.31,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,17,Seesam Insurance AS,2015,2015,506.135,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,17,Seesam Insurance AS,2016,2016,367.371,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,17,Seesam Insurance AS,2017,2017,462.27,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,18,AB Lietuvos draudimas Eesti filiaal,2013,2013,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,18,AB Lietuvos draudimas Eesti filiaal,2014,2014,206.118,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,18,AB Lietuvos draudimas Eesti filiaal,2015,2015,837.854,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,18,AB Lietuvos draudimas Eesti filiaal,2016,2016,608.012,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,18,AB Lietuvos draudimas Eesti filiaal,2017,2017,606.694,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,19,Compensa Vienna Insurance Group UADB Eesti filiaal,2016,2016,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,5,Reisikindlustus,19,Compensa Vienna Insurance Group UADB Eesti filiaal,2017,2017,10.02,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,1,Kahjukindlustusandjad kokku,2010,2010,23299.82233,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,1,Kahjukindlustusandjad kokku,2011,2011,22699.9,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,1,Kahjukindlustusandjad kokku,2012,2012,20971.867,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,1,Kahjukindlustusandjad kokku,2013,2013,24143.532,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,1,Kahjukindlustusandjad kokku,2014,2014,25074.479,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,1,Kahjukindlustusandjad kokku,2015,2015,29467.463,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,1,Kahjukindlustusandjad kokku,2016,2016,32999.611,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,1,Kahjukindlustusandjad kokku,2017,2017,34066.114,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,2,Akciné draudimo bendrové Gjensidige Eesti filiaal,2010,2010,1207.73842,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,2,Akciné draudimo bendrové Gjensidige Eesti filiaal,2011,2011,916.7,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,2,Akciné draudimo bendrové Gjensidige Eesti filiaal,2012,2012,934.223,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,2,Akciné draudimo bendrové Gjensidige Eesti filiaal,2013,2013,1147.207,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,2,Akciné draudimo bendrové Gjensidige Eesti filiaal,2014,2014,1391.348,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,2,Akciné draudimo bendrové Gjensidige Eesti filiaal,2015,2015,1113.151,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,2,Akciné draudimo bendrové Gjensidige Eesti filiaal,2016,2016,1016.648,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,2,Akciné draudimo bendrové Gjensidige Eesti filiaal,2017,2017,1101.751,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,3,AAS BTA Baltic Insurance Company Eesti filiaal,2010,2010,1394.04088,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,3,AAS BTA Baltic Insurance Company Eesti filiaal,2011,2011,1905.4,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,3,AAS BTA Baltic Insurance Company Eesti filiaal,2012,2012,2126.798,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,3,AAS BTA Baltic Insurance Company Eesti filiaal,2013,2013,2724.541,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,3,AAS BTA Baltic Insurance Company Eesti filiaal,2014,2014,2648.999,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,3,AAS BTA Baltic Insurance Company Eesti filiaal,2015,2015,2741.931,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,3,AAS BTA Baltic Insurance Company Eesti filiaal,2016,2016,3125.974,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,3,AAS BTA Baltic Insurance Company Eesti filiaal,2017,2017,3264.8,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,4,Codan Forsikring A/S Eesti,2010,2010,1779.61985,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,4,Codan Forsikring A/S Eesti,2011,2011,1804.3,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,4,Codan Forsikring A/S Eesti,2012,2012,2882.67,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,4,Codan Forsikring A/S Eesti,2013,2013,4056.68,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,4,Codan Forsikring A/S Eesti,2014,2014,3312.751,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,5,D.A.S. Õigusabikulude Kindlustuse AS,2010,2010,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,5,D.A.S. Õigusabikulude Kindlustuse AS,2011,2011,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,5,D.A.S. Õigusabikulude Kindlustuse AS,2012,2012,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,5,D.A.S. Õigusabikulude Kindlustuse AS,2013,2013,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,5,D.A.S. Õigusabikulude Kindlustuse AS,2014,2014,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,5,D.A.S. Õigusabikulude Kindlustuse AS,2015,2015,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,5,D.A.S. Õigusabikulude Kindlustuse AS,2016,2016,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,5,D.A.S. Õigusabikulude Kindlustuse AS,2017,2017,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,6,Eesti Liikluskindlustuse Fond, MTÜ,2010,2010,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,6,Eesti Liikluskindlustuse Fond, MTÜ,2011,2011,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,6,Eesti Liikluskindlustuse Fond, MTÜ,2012,2012,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,6,Eesti Liikluskindlustuse Fond, MTÜ,2013,2013,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,6,Eesti Liikluskindlustuse Fond, MTÜ,2014,2014,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,6,Eesti Liikluskindlustuse Fond, MTÜ,2015,2015,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,6,Eesti Liikluskindlustuse Fond, MTÜ,2016,2016,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,6,Eesti Liikluskindlustuse Fond, MTÜ,2017,2017,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,7,ERGO Insurance SE,2010,2010,2955.59419,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,7,ERGO Insurance SE,2011,2011,2697.3,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,7,ERGO Insurance SE,2012,2012,2090.363,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,7,ERGO Insurance SE,2013,2013,2911.535,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,7,ERGO Insurance SE,2014,2014,2615.369,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,7,ERGO Insurance SE,2015,2015,3253.048,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,7,ERGO Insurance SE,2016,2016,3655.185,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,7,ERGO Insurance SE,2017,2017,3712.776,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,8,Euler Hermes Kreditversicherungs-Aktiengesellschaft in Estonia,2010,2010,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,10,Swedbank P&C Insurance AS,2010,2010,6545.0641,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,10,Swedbank P&C Insurance AS,2011,2011,5903,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,10,Swedbank P&C Insurance AS,2012,2012,4908.074,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,10,Swedbank P&C Insurance AS,2013,2013,5622.17,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,10,Swedbank P&C Insurance AS,2014,2014,6101.935,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,10,Swedbank P&C Insurance AS,2015,2015,6670.908,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,10,Swedbank P&C Insurance AS,2016,2016,7426.717,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,10,Swedbank P&C Insurance AS,2017,2017,7429.966,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,11,If P&C Insurance AS,2010,2010,4529.67418,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,11,If P&C Insurance AS,2011,2011,5086.9,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,11,If P&C Insurance AS,2012,2012,4870.383,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,11,If P&C Insurance AS,2013,2013,4629.131,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,11,If P&C Insurance AS,2014,2014,4876.752,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,11,If P&C Insurance AS,2015,2015,6692.414,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,11,If P&C Insurance AS,2016,2016,7619.616,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,11,If P&C Insurance AS,2017,2017,7137.383,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,12,AS Inges Kindlustus,2010,2010,0.51129,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,12,AS Inges Kindlustus,2011,2011,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,12,AS Inges Kindlustus,2012,2012,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,12,AS Inges Kindlustus,2013,2013,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,12,AS Inges Kindlustus,2014,2014,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,12,AS Inges Kindlustus,2015,2015,5.083,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,12,AS Inges Kindlustus,2016,2016,1.362,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,12,AS Inges Kindlustus,2017,2017,1.267,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,13,Kredex Krediidikindlustus AS,2010,2010,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,13,Kredex Krediidikindlustus AS,2011,2011,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,6,Maismaasõidukite kindlustus füüsilised isikud,13,Kredex Krediidikindlustus AS,2012,2012,0,,
