DIM2,Kuu,DIM3,Näitaja,DIM4,Elukindlustusliik,DIM5,Elukindlustusandja,TIME,Vaatlusperiood,Value,Flag Codes,Flags
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Muud elukindlustused,3,Swedbank Life Insurance SE,2016,2016,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Muud elukindlustused,3,Swedbank Life Insurance SE,2017,2017,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Muud elukindlustused,4,Mandatum Life Insurance Baltic SE,2010,2010,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Muud elukindlustused,4,Mandatum Life Insurance Baltic SE,2011,2011,1,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Muud elukindlustused,4,Mandatum Life Insurance Baltic SE,2012,2012,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Muud elukindlustused,4,Mandatum Life Insurance Baltic SE,2013,2013,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Muud elukindlustused,4,Mandatum Life Insurance Baltic SE,2014,2014,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Muud elukindlustused,4,Mandatum Life Insurance Baltic SE,2015,2015,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Muud elukindlustused,4,Mandatum Life Insurance Baltic SE,2016,2016,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Muud elukindlustused,4,Mandatum Life Insurance Baltic SE,2017,2017,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Muud elukindlustused,5,Compensa Life Vienna Insurance Group SE,2010,2010,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Muud elukindlustused,5,Compensa Life Vienna Insurance Group SE,2011,2011,-1,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Muud elukindlustused,5,Compensa Life Vienna Insurance Group SE,2012,2012,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Muud elukindlustused,5,Compensa Life Vienna Insurance Group SE,2013,2013,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Muud elukindlustused,5,Compensa Life Vienna Insurance Group SE,2014,2014,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Muud elukindlustused,5,Compensa Life Vienna Insurance Group SE,2015,2015,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Muud elukindlustused,5,Compensa Life Vienna Insurance Group SE,2016,2016,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Muud elukindlustused,5,Compensa Life Vienna Insurance Group SE,2017,2017,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Muud elukindlustused,6,SEB Elu- ja Pensionikindlustuse AS,2010,2010,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Muud elukindlustused,6,SEB Elu- ja Pensionikindlustuse AS,2011,2011,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Muud elukindlustused,6,SEB Elu- ja Pensionikindlustuse AS,2012,2012,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Muud elukindlustused,6,SEB Elu- ja Pensionikindlustuse AS,2013,2013,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Muud elukindlustused,6,SEB Elu- ja Pensionikindlustuse AS,2014,2014,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Muud elukindlustused,6,SEB Elu- ja Pensionikindlustuse AS,2015,2015,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Muud elukindlustused,6,SEB Elu- ja Pensionikindlustuse AS,2016,2016,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Muud elukindlustused,6,SEB Elu- ja Pensionikindlustuse AS,2017,2017,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Muud elukindlustused,7,Ergo Life Insurance SE Eesti filiaal,2011,2011,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Muud elukindlustused,7,Ergo Life Insurance SE Eesti filiaal,2012,2012,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Muud elukindlustused,7,Ergo Life Insurance SE Eesti filiaal,2013,2013,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Muud elukindlustused,7,Ergo Life Insurance SE Eesti filiaal,2014,2014,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Muud elukindlustused,7,Ergo Life Insurance SE Eesti filiaal,2015,2015,61,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Muud elukindlustused,7,Ergo Life Insurance SE Eesti filiaal,2016,2016,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Muud elukindlustused,7,Ergo Life Insurance SE Eesti filiaal,2017,2017,0,,
